metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
execution_progress,Execution Progress,plan_back,deepseek/deepseek-v4-flash,0.6927332824815662,0.48347911079281525,0.9019874541703171,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_back,gpt-oss-120b,0.5523380867498514,0.3576090009792186,0.7470671725204843,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_back,nemotron-3-super,0.014035087719298244,-0.016070175438596495,0.04414035087719298,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_front,deepseek/deepseek-v4-flash,0.7064637724058014,0.49671783619321624,0.9162097086183865,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_front,gpt-oss-120b,0.5547477058918706,0.31342065869902386,0.7960747530847174,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_front,nemotron-3-super,0.0,0.0,0.0,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_scatter,deepseek/deepseek-v4-flash,0.7805301489016659,0.5804827093750026,0.9805775884283293,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_scatter,gpt-oss-120b,0.6043011569327359,0.3746629381442067,0.8339393757212651,15,t_mean_95,1.0
execution_progress,Execution Progress,plan_scatter,nemotron-3-super,0.011594202898550725,-0.013275362318840574,0.03646376811594203,15,t_mean_95,1.0
first_failure_step,First Failure Step,canonical,deepseek/deepseek-v4-flash,5.0,0.8825265999644891,9.11747340003551,5,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,canonical,gpt-oss-120b,8.666666666666666,5.664927374559875,11.668405958773457,9,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_1,deepseek/deepseek-v4-flash,8.0,-4.4216910416148,20.4216910416148,3,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_1,gpt-oss-120b,10.0,3.8550620507608055,16.144937949239193,5,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_2,deepseek/deepseek-v4-flash,7.714285714285714,2.30251052613582,13.126060902435608,7,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_2,gpt-oss-120b,6.428571428571429,1.9021050957036998,10.955037761439158,7,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_2,nemotron-3-super,2.5,-3.8529999999999998,8.853,2,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_3,deepseek/deepseek-v4-flash,5.666666666666667,3.2083607633785074,8.124972569954826,12,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_3,gpt-oss-120b,5.4,0.958400000000001,9.8416,5,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,disp_3,nemotron-3-super,1.0,1.0,1.0,1,single_observation,0.3111111111111111
first_failure_step,First Failure Step,plan_back,deepseek/deepseek-v4-flash,7.714285714285714,2.0200972674543998,13.408474161117029,7,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_back,gpt-oss-120b,9.2,5.2995528256365265,13.100447174363472,10,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_back,nemotron-3-super,4.0,4.0,4.0,1,single_observation,0.3111111111111111
first_failure_step,First Failure Step,plan_front,deepseek/deepseek-v4-flash,6.5,3.5498778584607718,9.450122141539229,6,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_front,gpt-oss-120b,7.0,2.0480808241844732,11.951919175815526,7,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_scatter,deepseek/deepseek-v4-flash,7.6,-2.50860493638959,17.70860493638959,5,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_scatter,gpt-oss-120b,12.8,10.108568143162454,15.491431856837547,5,t_mean_95,0.3111111111111111
first_failure_step,First Failure Step,plan_scatter,nemotron-3-super,4.0,4.0,4.0,1,single_observation,0.3111111111111111
non_executable_failure,Non-Executable Failure,canonical,deepseek/deepseek-v4-flash,0.3333333333333333,0.1517632443971473,0.5828645226148023,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,canonical,gpt-oss-120b,0.8,0.5481455128483065,0.9295245065301844,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,canonical,nemotron-3-super,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,disp_1,deepseek/deepseek-v4-flash,0.2,0.07047549346981563,0.45185448715169363,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,disp_1,gpt-oss-120b,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,disp_1,nemotron-3-super,0.9333333333333333,0.7018347012621998,0.9881331045067315,15,wilson_score_95,1.0
non_executable_failure,Non-Executable Failure,disp_2,deepseek/deepseek-v4-flash,0.4666666666666667,0.24809535365737387,0.698830199745016,15,wilson_score_95,1.0
